"DataSupplier","DataSet","Commodity","Species","SpeciesType","SACN","Volume","Units","Year","TemporalResolution","Flag","FlagDescription"
"NDNS","Food Diaries","Consumption","Crab","Crustacean","Shellfish",185083180,"Grams",2010,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Seabass","Demersal","Lean",5116036742,"Grams",2010,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Whiting","Demersal","Lean",113918457,"Grams",2010,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Trout","Freshwater","Oily",7120246709,"Grams",2010,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Anchovy","Small pelagic","Oily",82014426,"Grams",2010,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Halibut","Flatfish","Oily",1544075475,"Grams",2010,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Herring","Small pelagic","Oily",8156825751,"Grams",2010,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Sole","Flatfish","Lean",465044651,"Grams",2010,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Lemon sole","Flatfish","Lean",2168568223,"Grams",2010,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Fish dish","Miscellaneous","Other",7315475907,"Grams",2010,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Fish dish","Miscellaneous","Lean",40886808762,"Grams",2010,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Mackerel","Small pelagic","Oily",18583896582,"Grams",2010,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Nephrops","Crustacean","Shellfish",2867455385,"Grams",2010,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Monkfish","Demersal","Lean",127643572,"Grams",2010,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Fish dish","Miscellaneous","Oily",186661568,"Grams",2010,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Other marine fish","Demersal","Lean",1593543639,"Grams",2010,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Lobster","Crustacean","Shellfish",291658700,"Grams",2010,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Sardine","Small pelagic","Oily",7397837167,"Grams",2010,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Pilchard","Small pelagic","Oily",1026524251,"Grams",2010,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Tuna","Large pelagic","Oily",75722044216,"Grams",2010,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Eel","Diadromous","Oily",245381404,"Grams",2011,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Other marine fish","Demersal","Lean",4858818215,"Grams",2011,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Monkfish","Demersal","Lean",351282852,"Grams",2011,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Halibut","Flatfish","Oily",541192069,"Grams",2011,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Coley","Demersal","Lean",245012409,"Grams",2011,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Lemon sole","Flatfish","Lean",3592100368,"Grams",2011,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Fish dish","Miscellaneous","Other",4718026483,"Grams",2011,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Other marine fish","Small pelagic","Oily",47334626,"Grams",2011,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Anchovy","Small pelagic","Oily",716771996,"Grams",2011,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Cod","Demersal","Lean",72705840079,"Grams",2011,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Seabass","Demersal","Lean",2382782582,"Grams",2011,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Hake","Demersal","Lean",231728604,"Grams",2011,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Fish dish","Miscellaneous","Lean",40760246809,"Grams",2011,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Whiting","Demersal","Lean",858281422,"Grams",2011,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Herring","Small pelagic","Oily",4304319030,"Grams",2011,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Mackerel","Small pelagic","Oily",15595505610,"Grams",2011,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Crab","Crustacean","Shellfish",1597266893,"Grams",2011,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Squid","Cephalopod","Other",1837810778,"Grams",2011,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Sardine","Small pelagic","Oily",5890395980,"Grams",2011,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Clam","Bivalve","Shellfish",99628540,"Grams",2011,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Trout","Freshwater","Oily",3715406553,"Grams",2011,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Scallop","Bivalve","Shellfish",1826523233,"Grams",2011,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Swordfish","Large pelagic","Oily",737989185,"Grams",2011,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Haddock","Demersal","Lean",37386990529,"Grams",2011,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Salmon","Diadromous","Oily",56393264042,"Grams",2011,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Plaice","Flatfish","Lean",7719805539,"Grams",2011,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Pilchard","Small pelagic","Oily",2779045875,"Grams",2011,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Nephrops","Crustacean","Shellfish",2143202695,"Grams",2011,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Sprat","Small pelagic","Oily",568251672,"Grams",2011,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Winkle","Mollusc","Shellfish",464933186,"Grams",2011,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Lobster","Crustacean","Shellfish",516592429,"Grams",2011,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Fish dish","Miscellaneous","Oily",950609404,"Grams",2011,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Tuna","Large pelagic","Oily",65025403890,"Grams",2011,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Prawn","Crustacean","Shellfish",24391413266,"Grams",2011,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Oyster","Bivalve","Shellfish",405894051,"Grams",2011,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Mussel","Bivalve","Shellfish",3232392631,"Grams",2011,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Mussel","Bivalve","Shellfish",2866404104,"Grams",2012,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Prawn","Crustacean","Shellfish",27634205628,"Grams",2012,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Trout","Freshwater","Oily",5392020796,"Grams",2012,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Scallop","Bivalve","Shellfish",874349489,"Grams",2012,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Salmon","Diadromous","Oily",72452166447,"Grams",2012,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Fish dish","Miscellaneous","Other",7924911741,"Grams",2012,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Lobster","Crustacean","Shellfish",241624840,"Grams",2012,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Cod","Demersal","Lean",62786441284,"Grams",2012,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Nephrops","Crustacean","Shellfish",3916912336,"Grams",2012,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Squid","Cephalopod","Other",1626964464,"Grams",2012,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Coley","Demersal","Lean",840300589,"Grams",2012,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Cockle","Bivalve","Shellfish",59682559,"Grams",2012,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Clam","Bivalve","Shellfish",59682559,"Grams",2012,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Whiting","Demersal","Lean",1039479194,"Grams",2012,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Halibut","Flatfish","Oily",1302273438,"Grams",2012,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Sardine","Small pelagic","Oily",4897647778,"Grams",2012,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Lemon sole","Flatfish","Lean",2654552594,"Grams",2012,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Plaice","Flatfish","Lean",1999126997,"Grams",2012,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Sole","Flatfish","Lean",218617213,"Grams",2012,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Fish dish","Miscellaneous","Lean",33724284801,"Grams",2012,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Crab","Crustacean","Shellfish",2167670544,"Grams",2012,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Monkfish","Demersal","Lean",994311433,"Grams",2012,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Seabass","Demersal","Lean",4727395818,"Grams",2012,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Mackerel","Small pelagic","Oily",19199277447,"Grams",2012,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Tuna","Large pelagic","Oily",67675428437,"Grams",2012,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Anchovy","Small pelagic","Oily",245337095,"Grams",2012,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Herring","Small pelagic","Oily",5387919470,"Grams",2012,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Other marine fish","Demersal","Lean",4186739573,"Grams",2012,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Dogfish","Demersal","Lean",253650875,"Grams",2012,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Pilchard","Small pelagic","Oily",2402596017,"Grams",2012,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Haddock","Demersal","Lean",33206808564,"Grams",2012,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Swordfish","Large pelagic","Oily",417777913,"Grams",2012,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Other marine fish","Small pelagic","Oily",159501639,"Grams",2012,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Hake","Demersal","Lean",1388863111,"Grams",2013,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Oyster","Bivalve","Shellfish",384437830,"Grams",2013,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Crab","Crustacean","Shellfish",2223549316,"Grams",2013,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Lobster","Crustacean","Shellfish",188960967,"Grams",2013,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Sardine","Small pelagic","Oily",7163577068,"Grams",2013,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Mussel","Bivalve","Shellfish",2391281496,"Grams",2013,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Skate","Demersal","Lean",230662698,"Grams",2013,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Clam","Bivalve","Shellfish",188960967,"Grams",2013,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Nephrops","Crustacean","Shellfish",4315240790,"Grams",2013,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Scallop","Bivalve","Shellfish",488692157,"Grams",2013,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Other marine fish","Demersal","Lean",7541067325,"Grams",2013,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Fish dish","Miscellaneous","Other",6296709116,"Grams",2013,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Cockle","Bivalve","Shellfish",186517506,"Grams",2013,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Salmon","Diadromous","Oily",78299877648,"Grams",2013,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Haddock","Demersal","Lean",22716727880,"Grams",2013,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Pilchard","Small pelagic","Oily",2388069160,"Grams",2013,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Fish dish","Miscellaneous","Lean",45136027500,"Grams",2013,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Mackerel","Small pelagic","Oily",26982918785,"Grams",2013,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Fish dish","Miscellaneous","Oily",195476862,"Grams",2013,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Whelk","Mollusc","Shellfish",249233000,"Grams",2013,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Seabass","Demersal","Lean",4510628613,"Grams",2013,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Coley","Demersal","Lean",35185835,"Grams",2013,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Herring","Small pelagic","Oily",4059553632,"Grams",2013,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Anchovy","Small pelagic","Oily",177742224,"Grams",2013,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Cod","Demersal","Lean",71080988789,"Grams",2013,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Prawn","Crustacean","Shellfish",19169493090,"Grams",2013,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Tuna","Large pelagic","Oily",67147031502,"Grams",2013,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Squid","Cephalopod","Other",970322713,"Grams",2013,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Plaice","Flatfish","Lean",3041619988,"Grams",2013,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Trout","Freshwater","Oily",7006868153,"Grams",2013,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Lemon sole","Flatfish","Lean",3005994329,"Grams",2013,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Trout","Freshwater","Oily",5178296646,"Grams",2014,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Herring","Small pelagic","Oily",9251212094,"Grams",2014,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Basa","Freshwater","Lean",1942243573,"Grams",2014,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Clam","Bivalve","Shellfish",174780074,"Grams",2014,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Anchovy","Small pelagic","Oily",434088161,"Grams",2014,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Scallop","Bivalve","Shellfish",894873979,"Grams",2014,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Mackerel","Small pelagic","Oily",22340232865,"Grams",2014,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Halibut","Flatfish","Oily",307612930,"Grams",2014,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Cockle","Bivalve","Shellfish",504262798,"Grams",2014,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Sole","Flatfish","Lean",544186499,"Grams",2014,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Skate","Demersal","Lean",1352923615,"Grams",2014,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Salmon","Diadromous","Oily",75694791211,"Grams",2014,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Fish dish","Miscellaneous","Lean",35866703489,"Grams",2014,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Lobster","Crustacean","Shellfish",731454610,"Grams",2014,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Mussel","Bivalve","Shellfish",3117464792,"Grams",2014,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Haddock","Demersal","Lean",17083578458,"Grams",2014,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Crab","Crustacean","Shellfish",588851547,"Grams",2014,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Hake","Demersal","Lean",951502723,"Grams",2014,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Squid","Cephalopod","Other",2371748127,"Grams",2014,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Tuna","Large pelagic","Oily",63602514112,"Grams",2014,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Seabass","Demersal","Lean",5549704303,"Grams",2014,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Coley","Demersal","Lean",363542554,"Grams",2014,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Fish dish","Miscellaneous","Oily",185703828,"Grams",2014,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Nephrops","Crustacean","Shellfish",2557659726,"Grams",2014,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Prawn","Crustacean","Shellfish",24159628200,"Grams",2014,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Whelk","Mollusc","Shellfish",742815315,"Grams",2014,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Pilchard","Small pelagic","Oily",2135594030,"Grams",2014,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Lemon sole","Flatfish","Lean",4729548805,"Grams",2014,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Plaice","Flatfish","Lean",3540432571,"Grams",2014,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Fish dish","Miscellaneous","Other",6843842747,"Grams",2014,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Monkfish","Demersal","Lean",236390050,"Grams",2014,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Cod","Demersal","Lean",65123716526,"Grams",2014,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Sprat","Small pelagic","Oily",1009354928,"Grams",2014,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Other marine fish","Demersal","Lean",12508835474,"Grams",2014,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Sardine","Small pelagic","Oily",6875388226,"Grams",2014,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Hake","Demersal","Lean",439119549,"Grams",2015,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Trout","Freshwater","Oily",7270063255,"Grams",2015,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Sardine","Small pelagic","Oily",6319417734,"Grams",2015,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Haddock","Demersal","Lean",16370938865,"Grams",2015,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Salmon","Diadromous","Oily",82151072533,"Grams",2015,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Fish dish","Miscellaneous","Lean",46255665415,"Grams",2015,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Plaice","Flatfish","Lean",2951761609,"Grams",2015,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Tuna","Large pelagic","Oily",64452155473,"Grams",2015,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Other marine fish","Demersal","Lean",13731886757,"Grams",2015,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Pilchard","Small pelagic","Oily",913368662,"Grams",2015,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Eel","Diadromous","Oily",1460072500,"Grams",2015,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Monkfish","Demersal","Lean",439119549,"Grams",2015,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Cod","Demersal","Lean",67286442997,"Grams",2015,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Other marine fish","Small pelagic","Oily",140825639,"Grams",2015,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Lemon sole","Flatfish","Lean",1311210973,"Grams",2015,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Squid","Cephalopod","Other",1102146156,"Grams",2015,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Basa","Freshwater","Lean",2569112834,"Grams",2015,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Mackerel","Small pelagic","Oily",14014602762,"Grams",2015,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Cockle","Bivalve","Shellfish",127959436,"Grams",2015,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
"NDNS","Food Diaries","Consumption","Scallop","Bivalve","Shellfish",1651089504,"Grams",2015,"CalendarYear","ConV2","Unit converted from g/capita/week to g/country/year"
