"DataSupplier","DataSet","Commodity","Species","SpeciesType","SACN","Volume","Units","Year","TemporalResolution","Flag","FlagDescription"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Halibut","Cods","Oily",32850000,"Grams",2012,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Chub","Carps","Lean",301000,"Grams",2012,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Orfe","Tilapia and other cichlids","Lean",301000,"Grams",2012,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Oyster","Clams, mussels, oysters","Shellfish",361800000,"Grams",2012,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Other marine fish","Cods","Lean",131500000,"Grams",2012,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Other marine fish","Cods","Lean",NA,"Grams",2012,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Clam","Clams, mussels, oysters","Shellfish",2700000,"Grams",2012,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Other marine fish","Cods","Lean",95000000,"Grams",2012,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Other freshwater fish","Other carp, tilapia and other cichlids","Lean",43000,"Grams",2012,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Other crustaceans","Crab, lobster, crayfish, shrimp","Shellfish",NA,"Grams",2012,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Other molluscs and aquatic invertebrates","Clams, mussels, oysters","Shellfish",8207820000,"Grams",2012,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Mussel","Clams, mussels, oysters","Shellfish",7806300000,"Grams",2012,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Mussel","Clams, mussels, oysters","Shellfish",7806300000,"Grams",2012,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Clam","Clams, mussels, oysters","Shellfish",NA,"Grams",2012,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Mussel","Clams, mussels, oysters","Shellfish",7806300000,"Grams",2012,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Trout","Salmonids","Oily",7295500000,"Grams",2012,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Tilapia","Tilapia and other cichlids","Lean",43860000,"Grams",2012,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Oyster","Clams, mussels, oysters","Shellfish",33300000,"Grams",2012,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Oyster","Clams, mussels, oysters","Shellfish",395100000,"Grams",2012,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Scallop","Clams, mussels, oysters","Shellfish",2100000,"Grams",2012,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Perch","Tilapia and other cichlids","Lean",43000,"Grams",2012,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Eel","Other carp, tilapia and other cichlids","Oily",559000,"Grams",2012,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Japanese carpet shell","Clams, mussels, oysters","Shellfish",1500000,"Grams",2012,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Roach","Carps","Lean",731000,"Grams",2012,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Salmon","Salmonids","Oily",81273500000,"Grams",2012,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Trout","Salmonids","Oily",209700000,"Grams",2012,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Other salmonids","Salmonids","Oily",NA,"Grams",2012,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Other salmonids","Salmonids","Oily",88784550000,"Grams",2012,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Char","Salmonids","Oily",5450000,"Grams",2012,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Trout","Salmonids","Oily",400000,"Grams",2012,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Scallop","Clams, mussels, oysters","Shellfish",2220000,"Grams",2012,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Rudd","Carps","Lean",129000,"Grams",2012,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Turbot","Cods","Lean",NA,"Grams",2012,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Other freshwater fish","Tilapia and other cichlids","Lean",43860000,"Grams",2012,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Tench","Carps","Lean",5117000,"Grams",2012,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Bream","Cods","Lean",1500000,"Grams",2013,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Other freshwater fish","Other carp, tilapia and other cichlids","Lean",1290000,"Grams",2013,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Other marine fish","Cods","Lean",NA,"Grams",2013,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Scallop","Clams, mussels, oysters","Shellfish",300000,"Grams",2013,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Eel","Other carp, tilapia and other cichlids","Oily",NA,"Grams",2013,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Barbel","Carps","Lean",NA,"Grams",2013,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Carp","Carps","Lean",NA,"Grams",2013,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Other freshwater fish","Other carp, tilapia and other cichlids","Lean",68370000,"Grams",2013,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Cockle","Clams, mussels, oysters","Shellfish",751200000,"Grams",2013,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Other molluscs and aquatic invertebrates","Clams, mussels, oysters","Shellfish",754800000,"Grams",2013,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Basa","Tilapia and other cichlids","Lean",NA,"Grams",2013,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Other marine fish","Cods","Lean",NA,"Grams",2013,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Other crustaceans","Crab, lobster, crayfish, shrimp","Shellfish",NA,"Grams",2013,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Other crustaceans","Crab, lobster, crayfish, shrimp","Shellfish",NA,"Grams",2013,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Other freshwater fish","Other carp, tilapia and other cichlids","Lean",NA,"Grams",2013,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Carp","Carps","Lean",64070000,"Grams",2013,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Other freshwater fish","Other carp, tilapia and other cichlids","Lean",75831790000,"Grams",2013,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Seabass","Cods","Lean",126000000,"Grams",2013,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Other flat fish","Cods","Lean",25200000,"Grams",2013,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Other freshwater fish","Other carp, tilapia and other cichlids","Lean",122120000,"Grams",2013,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Cod","Cods","Lean",NA,"Grams",2013,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Halibut","Cods","Oily",25200000,"Grams",2013,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Chub","Carps","Lean",NA,"Grams",2013,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Orfe","Tilapia and other cichlids","Lean",NA,"Grams",2013,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Oyster","Clams, mussels, oysters","Shellfish",378300000,"Grams",2013,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Other marine fish","Cods","Lean",154000000,"Grams",2013,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Other marine fish","Cods","Lean",NA,"Grams",2013,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Clam","Clams, mussels, oysters","Shellfish",300000,"Grams",2013,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Other marine fish","Cods","Lean",126000000,"Grams",2013,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Other freshwater fish","Other carp, tilapia and other cichlids","Lean",1290000,"Grams",2013,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Other crustaceans","Crab, lobster, crayfish, shrimp","Shellfish",NA,"Grams",2013,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Other molluscs and aquatic invertebrates","Clams, mussels, oysters","Shellfish",7895400000,"Grams",2013,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Mussel","Clams, mussels, oysters","Shellfish",6744000000,"Grams",2013,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Mussel","Clams, mussels, oysters","Shellfish",6744000000,"Grams",2013,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Clam","Clams, mussels, oysters","Shellfish",NA,"Grams",2013,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Mussel","Clams, mussels, oysters","Shellfish",6744000000,"Grams",2013,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Trout","Salmonids","Oily",6233000000,"Grams",2013,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Tilapia","Tilapia and other cichlids","Lean",52460000,"Grams",2013,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Oyster","Clams, mussels, oysters","Shellfish",16500000,"Grams",2013,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Oyster","Clams, mussels, oysters","Shellfish",394800000,"Grams",2013,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Scallop","Clams, mussels, oysters","Shellfish",1500000,"Grams",2013,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Perch","Tilapia and other cichlids","Lean",NA,"Grams",2013,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Eel","Other carp, tilapia and other cichlids","Oily",NA,"Grams",2013,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Japanese carpet shell","Clams, mussels, oysters","Shellfish",3300000,"Grams",2013,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Roach","Carps","Lean",1290000,"Grams",2013,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Salmon","Salmonids","Oily",81759000000,"Grams",2013,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Trout","Salmonids","Oily",179000000,"Grams",2013,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Other salmonids","Salmonids","Oily",NA,"Grams",2013,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Other salmonids","Salmonids","Oily",88176500000,"Grams",2013,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Char","Salmonids","Oily",5500000,"Grams",2013,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Trout","Salmonids","Oily",NA,"Grams",2013,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Scallop","Clams, mussels, oysters","Shellfish",1800000,"Grams",2013,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Rudd","Carps","Lean",NA,"Grams",2013,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Turbot","Cods","Lean",NA,"Grams",2013,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Other freshwater fish","Tilapia and other cichlids","Lean",52460000,"Grams",2013,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Tench","Carps","Lean",1720000,"Grams",2013,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Bream","Cods","Lean",NA,"Grams",2014,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Other freshwater fish","Other carp, tilapia and other cichlids","Lean",NA,"Grams",2014,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Other marine fish","Cods","Lean",NA,"Grams",2014,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Scallop","Clams, mussels, oysters","Shellfish",300000,"Grams",2014,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Eel","Other carp, tilapia and other cichlids","Oily",NA,"Grams",2014,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Barbel","Carps","Lean",NA,"Grams",2014,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Carp","Carps","Lean",NA,"Grams",2014,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Other freshwater fish","Other carp, tilapia and other cichlids","Lean",NA,"Grams",2014,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Cockle","Clams, mussels, oysters","Shellfish",1560000,"Grams",2014,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Other molluscs and aquatic invertebrates","Clams, mussels, oysters","Shellfish",6039000,"Grams",2014,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Basa","Tilapia and other cichlids","Lean",NA,"Grams",2014,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Other marine fish","Cods","Lean",NA,"Grams",2014,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Other crustaceans","Crab, lobster, crayfish, shrimp","Shellfish",NA,"Grams",2014,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Other crustaceans","Crab, lobster, crayfish, shrimp","Shellfish",NA,"Grams",2014,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Other freshwater fish","Other carp, tilapia and other cichlids","Lean",NA,"Grams",2014,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Carp","Carps","Lean",NA,"Grams",2014,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Other freshwater fish","Other carp, tilapia and other cichlids","Lean",82745527800,"Grams",2014,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Seabass","Cods","Lean",125000000,"Grams",2014,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Other flat fish","Cods","Lean",29700000,"Grams",2014,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Other freshwater fish","Other carp, tilapia and other cichlids","Lean",NA,"Grams",2014,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Cod","Cods","Lean",NA,"Grams",2014,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Halibut","Cods","Oily",29700000,"Grams",2014,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Chub","Carps","Lean",NA,"Grams",2014,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Orfe","Tilapia and other cichlids","Lean",NA,"Grams",2014,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Oyster","Clams, mussels, oysters","Shellfish",497736000,"Grams",2014,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Other marine fish","Cods","Lean",158000000,"Grams",2014,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Other marine fish","Cods","Lean",NA,"Grams",2014,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Clam","Clams, mussels, oysters","Shellfish",3159000,"Grams",2014,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Other marine fish","Cods","Lean",125000000,"Grams",2014,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Other freshwater fish","Other carp, tilapia and other cichlids","Lean",NA,"Grams",2014,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Other crustaceans","Crab, lobster, crayfish, shrimp","Shellfish",NA,"Grams",2014,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Other molluscs and aquatic invertebrates","Clams, mussels, oysters","Shellfish",6521268000,"Grams",2014,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Mussel","Clams, mussels, oysters","Shellfish",6007014000,"Grams",2014,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Mussel","Clams, mussels, oysters","Shellfish",6007014000,"Grams",2014,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Clam","Clams, mussels, oysters","Shellfish",NA,"Grams",2014,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Mussel","Clams, mussels, oysters","Shellfish",6007014000,"Grams",2014,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Trout","Salmonids","Oily",6353390000,"Grams",2014,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Tilapia","Tilapia and other cichlids","Lean",58922900,"Grams",2014,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Oyster","Clams, mussels, oysters","Shellfish",8382000,"Grams",2014,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Oyster","Clams, mussels, oysters","Shellfish",506118000,"Grams",2014,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Scallop","Clams, mussels, oysters","Shellfish",1800000,"Grams",2014,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Perch","Tilapia and other cichlids","Lean",NA,"Grams",2014,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Eel","Other carp, tilapia and other cichlids","Oily",NA,"Grams",2014,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Japanese carpet shell","Clams, mussels, oysters","Shellfish",1320000,"Grams",2014,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Roach","Carps","Lean",NA,"Grams",2014,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Salmon","Salmonids","Oily",89698520000,"Grams",2014,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Trout","Salmonids","Oily",158680000,"Grams",2014,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Other salmonids","Salmonids","Oily",NA,"Grams",2014,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Other salmonids","Salmonids","Oily",96215730000,"Grams",2014,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Char","Salmonids","Oily",5140000,"Grams",2014,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Trout","Salmonids","Oily",NA,"Grams",2014,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Scallop","Clams, mussels, oysters","Shellfish",2100000,"Grams",2014,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Rudd","Carps","Lean",NA,"Grams",2014,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Turbot","Cods","Lean",NA,"Grams",2014,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Other freshwater fish","Tilapia and other cichlids","Lean",58922900,"Grams",2014,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Tench","Carps","Lean",NA,"Grams",2014,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Bream","Cods","Lean",NA,"Grams",2015,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Other freshwater fish","Other carp, tilapia and other cichlids","Lean",NA,"Grams",2015,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Other marine fish","Cods","Lean",NA,"Grams",2015,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Scallop","Clams, mussels, oysters","Shellfish",300000,"Grams",2015,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Eel","Other carp, tilapia and other cichlids","Oily",NA,"Grams",2015,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Barbel","Carps","Lean",NA,"Grams",2015,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Carp","Carps","Lean",NA,"Grams",2015,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Other freshwater fish","Other carp, tilapia and other cichlids","Lean",2283300,"Grams",2015,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Cockle","Clams, mussels, oysters","Shellfish",913380000,"Grams",2015,"CalendarYear","ConV1","CF applied to all or part of the data"
